"Location ID","Name","Type","Comment","Country","State","County","Latitude","Longitude","Horizontal Datum","Horizontal Collection Method","Vertical Datum","Vertical Collection Method","Location Groups","Elevation","Elevation Unit","Standards","EA_Closed Date","EA_EMS When Created","EA_EMS When Updated","EA_EMS Who Created","EA_EMS Who Updated","EA_Established Date","EA_Well Tag ID"
"E274305","CORDOVA PLAN 2 C- & D 51-B/94-P-15","Storage","pump and haul athorization for Cordova 2 Camp Comments: pump and haul disposal system","","","","59.797910","-120.6343","","Differential Geographic Positioning System (NAD83)","","","100551","","","","","11/18/2008 10:09:38 AM","4/16/2010 3:07:35 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","11/18/2008",""
"E274404","PROEX HZ SASQUATCH D-A64-E/94-G-1","Stack","","","","","57.139203","-122.418719","","1:50,000 scale map","","","100563; 100567","","","","","11/21/2008 10:49:27 AM","4/16/2010 3:07:28 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","11/21/2008",""
"E274405","NORHTPOINT HZ ALTARES D-44-H/94-B-8","Stack","Well Test SOx Bubble","","","","56.374347","-122.042278","","1:50,000 scale map","","","100565","","","","","11/21/2008 1:59:27 PM","4/16/2010 3:07:21 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","11/21/2008",""
"E274484","CATHODIC PROTECITION DEEP WELL ANODE BED AT 930 INVERNESS ROAD; SAANICH","Well","","","","","48.452480","-123.2148","","Differential Geographic Positioning System (NAD83)","","","100544","16.00","metre","","","11/28/2008 10:30:36 AM","4/16/2010 3:07:34 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","11/28/2008",""
"E274543","PETER KIEWIT SONS CO. (100060) CAMP INCINERATOR","Stack","","","","","49.766750","-122.21697","","Geographic Positioning System (NAD83)","","","100064","","","","","12/5/2008 3:22:28 PM","4/16/2010 3:07:24 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","12/5/2008",""
"E274584","A-63-K/94 -0-02; SNAKE RIVER ENERGY SERVICES","Irrigation Spray/Sludge","2 lagoon spray irrigation","","","","59.219380","-122.7817","","Geographic Positioning System (NAD27)","","","101786; 105744","","","","","12/9/2008 10:59:13 AM","4/16/2010 3:07:27 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","12/9/2008",""
"E274604","CORDOVA C-15-G/94-P-10","Stack","fuel fired refuse incinertor to service an industrial camp.","","","","59.979160","-120.6843","","Geographic Positioning System (NAD27)","","","101794","","","","","12/10/2008 2:22:57 PM","4/16/2010 3:07:39 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","12/10/2008",""
"E274643","CATHODIC PROTECITION DEEP WELL ANODE BED AT 345 NEWCASTLE AVE NANAIMO","Well","","","","","49.175760","-123.9421","","Differential Geographic Positioning System (NAD83)","","","100546","18.00","metre","","","12/15/2008 12:07:19 PM","4/16/2010 3:07:20 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","12/15/2008",""
"E274645","CATHODIC PROTECTION GROUND BED ANODE AT 71 CALEDONIA AVE.","Tile Field","","","","","49.172510","-123.9472","","Differential Geographic Positioning System (NAD83)","","","100545","19.00","metre","","","12/15/2008 1:39:19 PM","4/16/2010 3:07:27 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","12/15/2008",""
"E274663","C-2-J & D-3-J; 94-O-8 INCINERATOR","Stack","refractory lined camp incinerator","","","","59.089000","-122.147","","Geographic Positioning System (NAD27)","","","101790","","","","","12/16/2008 8:34:29 AM","4/16/2010 3:07:17 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","12/16/2008",""
"E274683","C&D 51-B/94-P-15 REFUSE INCINERATOR","Stack","camp waste incinerator c&d 51-B/94-P-15 ","","","","59.798000","-120.613","","Geographic Positioning System (NAD27)","","","101796","","","","","12/17/2008 9:53:13 AM","4/16/2010 3:07:39 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","12/17/2008",""
"E274743","PETER KIEWIT SONS CO. (103047) INCINERATOR - DISCH FACTORS","Stack","","","","","49.574747","-122.380114","","Geographic Positioning System (NAD83)","","","103043","","","","","1/5/2009 2:24:41 PM","4/16/2010 3:06:58 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","1/5/2009",""
"E274824","KIEWIT (100231) OPEN BURNING","Open Burning","","","","","50.569720","-124.0719","","Geographic Positioning System (NAD83)","","","100231","","","","","1/15/2009 2:38:16 PM","4/16/2010 3:07:42 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","1/15/2009",""
"E274843","CAMP INCINERATOR 50 + 60 BLOCK D; 94 - P - 5 (KOMIE)","Stack","refractory lined camp incinerator","","","","59.172600","-121.6041","","Geographic Positioning System (NAD83)","","","103049","","","","","1/16/2009 9:21:48 AM","4/16/2010 3:07:28 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","1/16/2009",""
"E274863","SUNDOWN B-37 SOUR GAS PLANT NOX BUBBLE","Stack","NOx Bubble","","","","55.525000","-120.70625","","1:50,000 scale map","","","103101","","","","","1/16/2009 2:10:59 PM","4/16/2010 3:07:14 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","1/16/2009",""
"E274864","SUNDOWN B-37 SOUR GAS PLANT SOX BUBBLE","Stack","SOx Bubble","","","","55.552000","-120.70625","","1:50,000 scale map","","","103101","","","","","1/16/2009 2:26:47 PM","4/16/2010 3:07:24 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","1/16/2009",""
"E274983","BREAKER FIREWEED C-A95-I/94-A-12 WELL TEST","Stack","Well Test SOx bubble","","","","56.749110","-121.5584","","1:50,000 scale map","","","103128","","","","","1/23/2009 2:28:19 PM","4/16/2010 3:07:32 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","1/23/2009",""
"E275103","BLK MTN LAPRISE A-67-A/94-G-8","Stack","Well Test SOx bubble","","","","57.302210","-122.077886","","1:50,000 scale map","","","103177","","","","","2/6/2009 2:58:51 PM","4/16/2010 3:07:16 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/6/2009",""
"E275143","TALISMAN ET. AL. SUKUNKA D-27-F/93-P-5 WELL TEST","Stack","SOx Bubble","","","","55.347925","-121.82223","","1:50,000 scale map","","","103187","","","","","2/10/2009 8:53:37 AM","4/16/2010 3:07:21 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/10/2009",""
"E275144","CANADIAN FOREST PRODUCTS LTD. (103158) OPEN BURN PILE","Open Burning","Open burning of wood waste pile","","","","51.581000","-119.758","","Geographic Positioning System (NAD83)","","","103158","","","","","2/10/2009 9:52:49 AM","4/16/2010 3:07:14 PM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","2/10/2009",""
"E275145","DEVON ARL GREEN B-B55-I/94-G-7 WELL TEST","Stack","SOx Bubble","","","","57.460772","-122.560114","","1:50,000 scale map","","","103189","","","","","2/10/2009 10:53:02 AM","4/16/2010 3:07:20 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/10/2009",""
"E275183","TALISMAN HUSKY BURNT C-A61-A/93-O-8 WELL TEST","Stack","Well Test SOx Bubble","","","","55.318777","-122.034709","","1:50,000 scale map","","","103233","","","","","2/16/2009 1:05:02 PM","4/16/2010 3:06:52 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/16/2009",""
"E275264","DILLY MAIN CAMP LAGOON SYSTEM","Irrigation Spray/Sludge","Dill Main 2 c-&d 3-J/94-O-8","","","","59.422910","-122.1468","","Geographic Positioning System (NAD27)","","","100552","","","","","2/26/2009 3:08:06 PM","4/16/2010 3:07:33 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","2/26/2009",""
"E275303","ON SITE ESS CAMP PINK MOUNTAIN","Irrigation Spray/Sludge","2 lagoon system Pink Mountian","","","","57.567600","-122.5744","","Geographic Positioning System (NAD27)","","","18376","","","","","3/4/2009 10:30:19 AM","4/16/2010 3:07:37 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","3/4/2009",""
"E275304","DENFORD SANITARY SERVICES","Infiltration Pond","Infiltration Basins","","","","50.903610","-119.4613","","Geographic Positioning System (NAD83)","","","100226","","","","","3/4/2009 11:28:29 AM","4/16/2010 3:07:33 PM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","3/4/2009",""
"E275703","OUTLET C","Ditch or Culvert","Storm water discharge located on north-east corner of KMP Village Area berm.","","","","54.009722","-128.705556","","IMAP- 1:20,000 TRIM (NAD83)","","","103593","","","","","4/28/2009 2:04:57 PM","4/16/2010 3:07:33 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","4/28/2009",""
"E275704","OUTLET D","Ditch or Culvert","Storm water discharge located on berm on eastern side of KMP Village Area. Comments: Storm water discharge associated with construction camp and laydown areas for smetler rebuild.","","","","54.009722","-128.705556","","IMAP- 1:20,000 TRIM (NAD83)","","","103593","","","","","4/28/2009 2:22:52 PM","4/16/2010 3:06:51 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","4/28/2009",""
"E275705","OUTLET E","Ditch or Culvert","Storm drainage for KMP Village Area consisting of culvert that drains to Anderson Creek. Comments: Culvert on the south side of the KMP Village Area that drains storm water effluent to Anderson Creek.","","","","54.009722","-128.705556","","IMAP- 1:20,000 TRIM (NAD83)","","","103593","","","","","4/28/2009 2:30:42 PM","4/16/2010 3:07:13 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","4/28/2009",""
"E275706","OUTLET F","Ditch or Culvert","Storm water discharge located on northern end of East Area berm. Comments: Storm water discharge on northern end of East Area berm.","","","","54.009722","-128.705556","","IMAP- 1:20,000 TRIM (NAD83)","","","103593","","","","","4/28/2009 2:36:06 PM","4/16/2010 3:06:51 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","4/28/2009",""
"E275707","OUTLET G","Ditch or Culvert","Storm water discharge on central portion of East Area berm. Comments: Storm water discharge on central portion of East Side berm for smelter rebuild.","","","","54.009722","-128.705556","","IMAP- 1:20,000 TRIM (NAD83)","","","103593","","","","","4/28/2009 2:41:59 PM","4/16/2010 3:07:26 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","4/28/2009",""
"E275708","OUTLET H","Ditch or Culvert","Storm water discharge on southern end of East Area berm. Comments: Storm water discharge located on southern end of East Area berm for smelter rebuild.","","","","54.009722","-128.705556","","IMAP- 1:20,000 TRIM (NAD83)","","","103593","","","","","4/28/2009 2:46:31 PM","4/16/2010 3:06:51 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","4/28/2009",""
"E275747","PETER KIEWIT SONS CO. (103043) INCINERATER","Stack","","","","","49.566660","-122.34722","","Geographic Positioning System (NAD83)","","","103043","","","","","5/5/2009 2:59:53 PM","4/16/2010 3:07:23 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","5/5/2009",""
"E275754","RE-14009 9900 BARE POINT RD CHEMAINUS TANK FARM DISCHARGE","In-Plant","This is a petroleum storage and distribution facility with a storm water discharge to Stuart Channel following treatment in an oil / water separator.  Samples collected post treatment.","","","","48.926306","-123.704778","","1:20,000 scale map (NAD83)","","","14009","","","","","5/5/2009 3:35:45 PM","5/5/2009 3:57:23 PM","Created by Andrea Doll from 10 Vancouver Island, Nanaimo","Updated by Andrea Doll from 10 Vancouver Island, Nanaimo","5/5/2009",""
"E275755","RE-14009 9900 BARE POINT RD CHEMAINUS LOADING RACK DISCHARGE","In-Plant","This is a petroleum storage and distribution facility with a storm water discharge to Stuart Channel following treatment in an oil / water separator.  Samples collected post treatment","","","","48.923972","-123.703167","","1:20,000 scale map (NAD83)","","","14009","","","","","5/5/2009 3:53:49 PM","","Created by Andrea Doll from 10 Vancouver Island, Nanaimo","","5/5/2009",""
"E275783","PROEX CARIBOU D-60-J/94-G-7 WELL TEST SOX BUBBLE","Stack","SOx Bubble","","","","57.462928","-122.74325","","1:50,000 scale map","","","103655","","","","","5/7/2009 3:21:32 PM","4/16/2010 3:07:36 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","5/7/2009",""
"E275923","BGI HZ OJAY B-A93-D/93-I-16 WELL TEST","Stack","well test SOx Bubble","","","","54.825772","-120.410572","","1:50,000 scale map","","","103703","","","","","5/22/2009 10:33:30 AM","4/16/2010 3:07:12 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","5/22/2009",""
"E276023","NAL RESOURCES TOMMY A-45-I/94-G-10 COMPRESSOR STATION NOX","Stack","NOx Bubble","","","","57.420246","-122.331085","","1:50,000 scale map","","","103735","","","","","6/4/2009 3:51:11 PM","4/16/2010 3:07:44 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","6/4/2009",""
"E276024","NAL RESOURCES TOMMY A-45-I/94-G-10 COMPRESSOR STATION SOX","Stack","SOx Bubble","","","","57.420246","-122.331085","","1:50,000 scale map","","","103735","","","","","6/4/2009 3:58:21 PM","4/16/2010 3:07:23 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","6/4/2009",""
"E276063","OJAY D-41-E/ 93-I-9 NOX BUBBLE","Stack","NOx Bubble","","","","54.372200","-120.2246","","1:50,000 scale map","","","103739","","","","","6/5/2009 3:57:58 PM","4/16/2010 3:07:28 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","6/5/2009",""
"E276064","OJAY D-41-E/ 93-I-9 SOX BUBBLE","Stack","SOx Bubble","","","","54.372200","-120.2246","","1:50,000 scale map","","","103739","","","","","6/5/2009 4:02:49 PM","4/16/2010 3:07:14 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","6/5/2009",""
"E276143","8887 CRYSTAL WATERS RESORT MW1 BACKGROUND (?)","Well","8887 Crystal Waters Resort MW1","","","","50.149611","-119.371694","","1:50,000 scale map","","","8887","","","","","6/11/2009 2:54:50 PM","","Created by Gerri Huggins from 80 Southern Region, Penticton","","6/11/2009",""
"E276144","8887 CRYSTRAL WATERS RESORT MW2","Well","8887 Crystal Waters Resort MW2","","","","50.150167","-119.770056","","1:50,000 scale map","","","8887","","","","","6/11/2009 2:57:02 PM","","Created by Gerri Huggins from 80 Southern Region, Penticton","","6/11/2009",""
"E276145","8887 CRYSTAL WATERS RESORT MW3","Well","8887 Crystal Waters Resort MW3","","","","50.150139","-119.36875","","1:50,000 scale map","","","8887","","","","","6/11/2009 2:58:31 PM","","Created by Gerri Huggins from 80 Southern Region, Penticton","","6/11/2009",""
"E276163","LIVINGSTON SILVER D-43-E/94-H-11 NOX BUBBLE","Stack","NOx Bubble","","","","57.621998","-121.405927","","1:50,000 scale map","","","103751","","","","","6/15/2009 10:41:10 AM","4/16/2010 3:07:27 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","6/15/2009",""
"E276203","BUICK B-12-I/94-A-11 DEHYDRATION & COMPRESSION NOX BUBBLE","Stack","NOx Bubble","","","","56.680000","-121.02","","1:50,000 scale map","","","103759","","","","","6/16/2009 4:00:28 PM","4/16/2010 3:07:35 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","6/16/2009",""
"E276204","BUICK B-12-I/94-A-11 DEHYDRATION AND COMPRESSION SOX BUBBLE","Stack","SOx Bubble","","","","56.680000","-121.02","","1:50,000 scale map","","","103759","","","","","6/16/2009 4:05:16 PM","4/16/2010 3:07:33 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","6/16/2009",""
"E276223","FLATROCK 5-2-85-17W6 COMPRESSOR NOX BUBBLE","Stack","NOx Bubble","","","","56.340000","-120.57","","1:50,000 scale map","","","103761","","","","","6/17/2009 9:33:25 AM","4/16/2010 3:07:20 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","6/17/2009",""
